"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"33000078002",1100968,NH,The project(s) will prevent unregulated water quality or human health impacts.
"01000123001",1101954,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000123001",1101954,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000123001",1101954,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"01000270001",1102099,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000270001",1102099,AL,The project(s) will prevent unregulated water quality or human health impacts.
"01000270001",1102099,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"05000484002",1105268,AR,The project(s) is required to maintain compliance with a NPDES permit.
"05000484002",1105268,AR,The project(s) will prevent unregulated water quality or human health impacts.
"05000484002",1105268,AR,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48007039012",1183827,TX,The project(s) is to achieve or maintain compliance with a TMDL.
"48007039012",1183827,TX,The project(s) will prevent unregulated water quality or human health impacts.
"51000279001",1192904,VA,The project(s) is required to maintain compliance with a NPDES permit.
"51000279001",1192904,VA,The project(s) will prevent unregulated water quality or human health impacts.
"56000092001",1194842,WY,The project(s) is required to maintain compliance with a NPDES permit.
"36001004001",1220241,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36003102001",1220529,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36003169005",1220634,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36003169005",1220634,NY,The project(s) is to achieve or maintain compliance with a TMDL.
"36005036001",1220850,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36008143001",1221298,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36008143001",1221298,NY,The project(s) is necessary to obtain compliance with a new permit requirement.
"36003056001",1232111,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36008119001",1232174,NY,The project(s) is required to maintain compliance with a NPDES permit.
"36008119001",1232174,NY,The project(s) is necessary to obtain compliance with a new permit requirement.
"19000684001",1234675,IA,The project(s) is required to maintain compliance with a NPDES permit.
"21000292001",1235514,KY,The project(s) will prevent unregulated water quality or human health impacts.
"40000414001",1236873,OK,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"22000005001",1237404,LA,The project(s) is required to maintain compliance with a NPDES permit.
"39008148002",2806726,OH,The project(s) will prevent unregulated water quality or human health impacts.
"17000639001",2810120,IL,The project(s) is necessary to obtain compliance with a new permit requirement.
"39010930001",2813948,OH,The project(s) will prevent unregulated water quality or human health impacts.
"12000258002",2923151,FL,The project(s) will prevent unregulated water quality or human health impacts.
"53000882000",3085890,WA,The project(s) will prevent unregulated water quality or human health impacts.
"51001400077",3109090,VA,The project(s) will prevent unregulated water quality or human health impacts.
"12000017020",3318535,FL,The project(s) will prevent unregulated water quality or human health impacts.
"31000226001",3348510,NE,The project(s) is required to maintain compliance with a NPDES permit.
"31000226001",3348510,NE,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"08000109002",3419071,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"08209000008",3500159,CO,The project(s) is required to maintain compliance with a NPDES permit.
"08209000008",3500159,CO,The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements.
"12000700057",3500469,FL,The project(s) will prevent unregulated water quality or human health impacts.
"12000286002",3508368,FL,The project(s) will prevent unregulated water quality or human health impacts.
"35200900304",3514117,NM,The project(s) is required to maintain compliance with a NPDES permit.
"35200900304",3514117,NM,The project(s) will prevent unregulated water quality or human health impacts.
"51070000012",3514801,VA,The project(s) will prevent unregulated water quality or human health impacts.
"01000312001",3520376,AL,The project(s) is required to maintain compliance with a NPDES permit.
"01000312001",3520376,AL,"The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"39005051023",3520920,OH,The project(s) will prevent unregulated water quality or human health impacts.
"53002012048",3528576,WA,The project(s) is required to maintain compliance with a NPDES permit.
"08201200029",3528677,CO,The project(s) will prevent unregulated water quality or human health impacts.
"29002211006",3530636,MO,The project(s) is necessary to obtain compliance with a new permit requirement.
"29002211006",3530636,MO,The project(s) is to achieve or maintain compliance with a TMDL.
"26007003033",3539169,MI,The project(s) will prevent unregulated water quality or human health impacts.
"26007003079",3539472,MI,The project(s) will prevent unregulated water quality or human health impacts.
"51000010159",3541151,VA,The project(s) will prevent unregulated water quality or human health impacts.
"33000081002",3541712,NH,The project(s) will prevent unregulated water quality or human health impacts.
"21000295002",3542636,KY,The project(s) will prevent unregulated water quality or human health impacts.
"18000008025",417837,IN,The project(s) is to achieve or maintain compliance with a TMDL.
"18000008025",417837,IN,The project(s) will prevent unregulated water quality or human health impacts.
"55001950002",425904,WI,The project(s) is required to maintain compliance with a NPDES permit.
"55001950002",425904,WI,The project(s) is necessary to obtain compliance with a new permit requirement.
